ESTABLISHMENT_ID,ESTABLISHMENT_NAME,LONG_ADDRESS,SHORT_ADDRESS,DISTRICT,CITY,POSTAL_CODE
9393880,MRAKOVIC MEAT & DELI,"44 WELLESWORTH DR, ETOBICOKE, ON M9C 4R1, CANADA",44 WELLESWORTH DR,ETOBICOKE,TORONTO,M9C 4R1
10429872,PRAVDA VODKA BAR,"44 WELLINGTON ST E, TORONTO, ON M5E 1C7, CANADA",44 WELLINGTON ST E,METRO TORONTO,TORONTO,M5E 1C7
9011607,PAPPAS GRILL,"440 DANFORTH AVE, TORONTO, ON M4K 1P4, CANADA",440 DANFORTH AVE,METRO TORONTO,TORONTO,M4K 1P4
10359716,WARE'S GROCERY STORE,"440 DUNDAS ST E, TORONTO, ON M5A 2A8, CANADA",440 DUNDAS ST E,METRO TORONTO,TORONTO,M5A 2A8
9002116,THE HINCKS DELLCREST CENTRE,"440 JARVIS ST, TORONTO, ON M4Y 2H3, CANADA",440 JARVIS ST,METRO TORONTO,TORONTO,M4Y 2H3
10390201,LDF FROZEN FOODS,"440 LIMESTONE CRESCENT, NORTH YORK, ON M3J 2S4, CANADA",440 LIMESTONE CRES,NORTH YORK,TORONTO,M3J 2S4
9069008,DYNASTY BAKERY & CAFE,"440 ROGERS RD, TORONTO, ON M6M, CANADA",440 ROGERS RD,YORK,TORONTO,M6M
10511163,NELSON MANDELA CHILD CARE CENTRE,"440 SHUTER ST, TORONTO, ON M5A 1X6, CANADA",440 SHUTER ST,METRO TORONTO,TORONTO,M5A 1X6
10511153,NELSON MANDELA PARK PUBLIC SCHOOL,"440 SHUTER ST, TORONTO, ON M5A 1X6, CANADA",440 SHUTER ST,METRO TORONTO,TORONTO,M5A 1X6
10566470,98 AROMA,"440 SPADINA AVE, TORONTO, ON M5T 2G8, CANADA",440 SPADINA AVE,METRO TORONTO,TORONTO,M5T 2G8
10489274,SHANGHAI DIM SUM,"4401 SHEPPARD AVE E, SCARBOROUGH, ON M1S 1T9, CANADA",4401 SHEPPARD AVE E,SCARBOROUGH,TORONTO,M1S 1T9
10544692,Lola Sally's Authentic Filipino Cuisine,"4403 KINGSTON RD, SCARBOROUGH, ON M1E 2N2, CANADA",4403 KINGSTON RD,SCARBOROUGH,TORONTO,M1E 2N2
10405293,KABUL HALAL MEAT & SUPERMARKET,"4403 KINGSTON RD, SCARBOROUGH, ON M1E 2N2, CANADA",4403 KINGSTON RD,SCARBOROUGH,TORONTO,M1E 2N2
10579899,BASIL BOX-QUEEN & SPADINA,"441 QUEEN ST W, TORONTO, ON M5V 2A5, CANADA",441 QUEEN ST W,METRO TORONTO,TORONTO,M5V 2A5
10539891,ALO RESTAURANT,"441 QUEEN ST W, TORONTO, ON M5V 2A5, CANADA",441 QUEEN ST W,METRO TORONTO,TORONTO,M5V 2A5
10548907,MILK MART,"441 ROGERS RD, YORK, ON M6M 1A4, CANADA",441 ROGERS RD,YORK,TORONTO,M6M 1A4
10362707,SWISS CHALET,"4410 KINGSTON RD, SCARBOROUGH, ON M1E 2N5, CANADA",4410 KINGSTON RD,SCARBOROUGH,TORONTO,M1E 2N5
10512867,Eggsmart,"4410 KINGSTON RD, SCARBOROUGH, ON M1E 2N5, CANADA",4410 KINGSTON RD,SCARBOROUGH,TORONTO,M1E 2N5
10487531,JESSE JR.,"4415 SHEPPARD AVE E, SCARBOROUGH, ON M1S, CANADA",4415 SHEPPARD AVE E,SCARBOROUGH,TORONTO,M1S
10452568,Global,"4418 KINGSTON RD, SCARBOROUGH, ON M1E 2N4, CANADA",4418 KINGSTON RD,SCARBOROUGH,TORONTO,M1E 2N4
10581562,THE BOIL BAR,"442 BLOOR ST W, TORONTO, ON M5S 1X8, CANADA",442 BLOOR ST W,METRO TORONTO,TORONTO,M5S 1X8
10570074,DUMPLING & MORE,"442 DUNDAS ST W, TORONTO, ON M5T 1G7, CANADA",442 DUNDAS ST W,METRO TORONTO,TORONTO,M5T 1G7
9006139,GLEN ROAD CHILD CARE CENTRE,"443 BLOOR ST E, TORONTO, ON M4W 1J1, CANADA",443 BLOOR ST E,METRO TORONTO,TORONTO,M4W 1J1
9014060,SHORTY'S VARIETY,"443 DOVERCOURT RD, TORONTO, ON M6H 2W3, CANADA",443 DOVERCOURT RD,METRO TORONTO,TORONTO,M6H 2W3
10403022,SOMA CHOCOLATE,"443 KING ST E, TORONTO, ON M5A 1L5, CANADA",443 KING ST W,METRO TORONTO,TORONTO,M5A 1L5
10249153,ARTSCAPE - RETREAT CENTRE,"443 LAKESHORE AVE, TORONTO, ON M5J 2W2, CANADA",443 LAKESHORE AVE,METRO TORONTO,TORONTO,M5J 2W2
10577878,GREEWOOD COLLEGE SCHOOL,"443 MT PLEASANT RD, TORONTO, ON M4S 2L8, CANADA",443 MOUNT PLEASANT RD,METRO TORONTO,TORONTO,M4S 2L8
10547330,WING MACHINE,"443 PARLIAMENT ST, TORONTO, ON M5A 3A1, CANADA",443 PARLIAMENT ST,METRO TORONTO,TORONTO,M5A 3A1
9009282,MCDONALD'S,"4435 KINGSTON RD, SCARBOROUGH, ON M1E 2N7, CANADA",4435 KINGSTON RD,SCARBOROUGH,TORONTO,M1E 2N7
10253963,BRIMLEY CONVENIENCE,"4435 SHEPPARD AVE E, SCARBOROUGH, ON M1S, CANADA",4435 SHEPPARD AVE E,SCARBOROUGH,TORONTO,M1S
9014609,STARBUCKS COFFEE,"444 EGLINTON AVE W, TORONTO, ON M5N 1A5, CANADA",444 EGLINTON AVE W,METRO TORONTO,TORONTO,M5N 1A5
10488881,RYERSON EARLY LEARNING CENTRE - OUR LADY OF LOURDES SITE,"444 SHERBOURNE ST, TORONTO, ON M4X 1K2, CANADA",444 SHERBOURNE ST,METRO TORONTO,TORONTO,M4X 1K2
10484584,RED LOUNGE,"444 SPADINA AVE, TORONTO, ON M5T 2G8, CANADA",444 SPADINA AVE,METRO TORONTO,TORONTO,M5T 2G8
10568991,Que Ling Vietnamese Cuisine,"4443 SHEPPARD AVE E, SCARBOROUGH, ON M1S, CANADA",4443 SHEPPARD AVE E,SCARBOROUGH,TORONTO,M1S
10400585,PIZZA PIZZA,"4447 KINGSTON RD, SCARBOROUGH, ON M1E 2N7, CANADA",4447 KINGSTON RD,SCARBOROUGH,TORONTO,M1E 2N7
10247839,COFFEE TIME,"4447 SHEPPARD AVE E, SCARBOROUGH, ON M1S 1V3, CANADA",4447 SHEPPARD AVE E,SCARBOROUGH,TORONTO,M1S 1V3
9002842,CHICK-N-JOY TAKE OUT,"4449 KINGSTON RD, SCARBOROUGH, ON M1E 2N7, CANADA",4449 KINGSTON RD,SCARBOROUGH,TORONTO,M1E 2N7
10577414,MAPLE LEAF CONVENIENCE,"445 CHURCH ST, TORONTO, ON M4Y 2C5, CANADA",445 CHURCH ST,METRO TORONTO,TORONTO,M4Y 2C5
10362446,PALMA'S CONTINENTAL CUISINE,"445 MIDWEST RD, SCARBOROUGH, ON M1P 4Y9, CANADA",445 MIDWEST RD,SCARBOROUGH,TORONTO,M1P 4Y9
9011990,PICK QUICK SMOKE & VARIETY,"4451 KINGSTON RD, SCARBOROUGH, ON M1E, CANADA",4451 KINGSTON RD,SCARBOROUGH,TORONTO,M1E
10307901,ASIAN LEGEND,"4452 SHEPPARD AVE E, SCARBOROUGH, ON M1S 1V2, CANADA",4452 SHEPPARD AVE E,SCARBOROUGH,TORONTO,M1S 1V2
10541396,GLO-HAR VARITY & GROCERY,"4455 SHEPPARD AVE E, SCARBOROUGH, ON M1S 3G9, CANADA",4455 SHEPPARD AVE E,SCARBOROUGH,TORONTO,M1S 3G9
10360232,BISTRO MANILA,"4455 SHEPPARD AVE E, SCARBOROUGH, ON M1S 3G9, CANADA",4455 SHEPPARD AVE E,SCARBOROUGH,TORONTO,M1S 3G9
10341848,JERK KING,"4457 KINGSTON RD, SCARBOROUGH, ON M1E 2N7, CANADA",4457 KINGSTON RD,SCARBOROUGH,TORONTO,M1E 2N7
10560619,SILK IN CABBAGETOWNE,"446 PARLIAMENT ST, TORONTO, ON M5A 3A2, CANADA",446 PARLIAMENT ST,METRO TORONTO,TORONTO,M5A 3A2
10486822,FRESHII,"446 SPADINA RD, TORONTO, ON M5P 2W4, CANADA",446 SPADINA RD,METRO TORONTO,TORONTO,M5P 2W4
9006281,John Sun Chinese Medicine and Acupuncture Center,"4465 SHEPPARD AVE E, SCARBOROUGH, ON M1S 4J9, CANADA",4465 SHEPPARD AVE E,SCARBOROUGH,TORONTO,M1S 4J9
10493379,SUPER TASTE,"4465 SHEPPARD AVE E, SCARBOROUGH, ON M1S 4J9, CANADA",4465 SHEPPARD AVE E,SCARBOROUGH,TORONTO,M1S 4J9
10399519,NO FRILLS GAS BAR,"447 CARLAW AVE, TORONTO, ON M4K 3H9, CANADA",447 CARLAW AVE,METRO TORONTO,TORONTO,M4K 3H9
9004464,DOMINO'S PIZZA,"447 PHARMACY AVE, SCARBOROUGH, ON M1L 3G7, CANADA",447 PHARMACY AVE,SCARBOROUGH,TORONTO,M1L 3G7
10289132,JOSEPH'S NO FRILLS,"4473 KINGSTON RD, SCARBOROUGH, ON M1E 2N7, CANADA",4473 KINGSTON RD,SCARBOROUGH,TORONTO,M1E 2N7
10369184,PITA BROS,"4478 CHESSWOOD DR, NORTH YORK, ON M3J 2C3, CANADA",4478 CHESSWOOD DR,NORTH YORK,TORONTO,M3J 2C3
10367133,PR CREATIVE CATERERS,"4478 CHESSWOOD DR, NORTH YORK, ON M3J 2C3, CANADA",4478 CHESSWOOD DR,NORTH YORK,TORONTO,M3J 2C3
9016314,TIM HORTON'S,"4479 KINGSTON RD, TORONTO, ON M1E, CANADA",4479 KINGSTON RD,SCARBOROUGH,TORONTO,M1E
10557625,V'S SCHNITZEL HOUSE,"448 BROWN'S LINE, ETOBICOKE, ON M8W 3T9, CANADA",448 BROWNS LINE,ETOBICOKE,TORONTO,M8W 3T9
10276544,SOUTHERN CHINA RESTAURANT,"448 KENNEDY RD, SCARBOROUGH, ON M1K 2A8, CANADA",448 KENNEDY RD,SCARBOROUGH,TORONTO,M1K 2A8
10442585,RUI'S BBQ,"448 ROGERS RD, YORK, ON M6M 1A7, CANADA",448 ROGERS RD,YORK,TORONTO,M6M 1A7
10309080,RIVI'S GUILT FREE COOKIES,"4480 CHESSWOOD DR, NORTH YORK, ON M3J 2B9, CANADA",4480 CHESSWOOD DR,NORTH YORK,TORONTO,M3J 2B9
10201197,NO FRILLS,"449 CARLAW AVE, TORONTO, ON M4K 3J1, CANADA",449 CARLAW AVE,METRO TORONTO,TORONTO,M4K 3J1
10570347,SWEET O'CLOCK,"449 DUNDAS ST W, TORONTO, ON M5T 1G8, CANADA",449 DUNDAS ST W,METRO TORONTO,TORONTO,M5T 1G8
10368469,BLAKE HOUSE,"449 JARVIS ST, TORONTO, ON M4Y 2G8, CANADA",449 JARVIS ST,METRO TORONTO,TORONTO,M4Y 2G8
10333486,LA PASTRY,"449 MCNICOLL AVE, NORTH YORK, ON M2H 2C9, CANADA",449 MCNICOLL AVE,NORTH YORK,TORONTO,M2H 2C9
10472389,COSIMO'S NO FRILLS,"449 PARLIAMENT ST, TORONTO, ON M5A 3A3, CANADA",449 PARLIAMENT ST,METRO TORONTO,TORONTO,M5A 3A3
9423697,PEARLMAN VEGETABLE,"4490 SHEPPARD AVE E, SCARBOROUGH, ON M1S 1V2, CANADA",4490 SHEPPARD AVE E,SCARBOROUGH,TORONTO,M1S 1V2
9000615,ANCASTER CHILD CARE CENTRE,"45 ANCASTER RD, NORTH YORK, ON M3K 1S7, CANADA",45 ANCASTER RD,NORTH YORK,TORONTO,M3K 1S7
10249412,HANA KOREA,"45 BALDWIN ST, TORONTO, ON M5T 1L1, CANADA",45 BALDWIN ST,METRO TORONTO,TORONTO,M5T 1L1
10565880,TANOSHII,"45 BALDWIN ST, TORONTO, ON M5T 1L1, CANADA",45 BALDWIN ST,METRO TORONTO,TORONTO,M5T 1L1
10402587,J. MCCORDIC SCHOOL,"45 BALFOUR AVE, TORONTO, ON M4C 1T6, CANADA",45 BALFOUR AVE,EAST YORK,TORONTO,M4C 1T6
9001613,BLACKSMITH PUBLIC SCHOOL DAY CARE,"45 BLACKSMITH CRESCENT, NORTH YORK, ON M3N 1V4, CANADA",45 BLACKSMITH CRES,NORTH YORK,TORONTO,M3N 1V4
9005702,FRED'S BREAD,"45 BRISBANE RD, NORTH YORK, ON M3J 2K1, CANADA",45 BRISBANE RD,NORTH YORK,TORONTO,M3J 2K1
10547931,NU AGE FISH INC.,"45 BRISBANE RD, NORTH YORK, ON M3J 2K1, CANADA",45 BRISBANE RD,NORTH YORK,TORONTO,M3J 2K1
10426416,KENSINGTON GARDENS SERVICE KITCHENS,"45 BRUNSWICK AVE, TORONTO, ON M5S 3M3, CANADA",45 BRUNSWICK AVE,METRO TORONTO,TORONTO,M5S 3M3
10332148,WING ZHING TRADING LTD.,"45 BRYDON DR, ETOBICOKE, ON M9W 4N3, CANADA",45 BRYDON DR,ETOBICOKE,TORONTO,M9W 4N3
9010639,MUPPETS TOO PRE SCHOOL CENTRE,"45 CASSANDRA BLVD, NORTH YORK, ON M3A 1S5, CANADA",45 CASSANDRA BLVD,NORTH YORK,TORONTO,M3A 1S5
10229115,PLP EARLY LEARNING CENTRE,"45 CLOVERHILL RD, ETOBICOKE, ON M8Y 1T3, CANADA",45 CLOVERHILL RD,ETOBICOKE,TORONTO,M8Y 1T3
10403838,CORPORATE CRAVINGS,"45 CRANFIELD RD, TORONTO, ON M4B 3E5, CANADA",45 CRANFIELD RD,EAST YORK,TORONTO,M4B 3E5
10319501,BROAD ACRES BEFORE & AFTER SCHOOL PROGRAM,"45 CRENDON DR, ETOBICOKE, ON M9C 3G6, CANADA",45 CRENDON DR,ETOBICOKE,TORONTO,M9C 3G6
10557937,Inglewood Heights Jr. P.S. - School Program,"45 DEMPSTER ST, SCARBOROUGH, ON M1T 2T6, CANADA",45 DEMPSTER ST,SCARBOROUGH,TORONTO,M1T 2T6
10482183,ORO,"45 ELM ST, TORONTO, ON M5G 1H1, CANADA",45 ELM ST,METRO TORONTO,TORONTO,M5G 1H1
9013581,SCARBOROUGH SOCCER CENTRE,"45 FAIRFAX CRESCENT, SCARBOROUGH, ON M1L, CANADA",45 FAIRFAX CRES,SCARBOROUGH,TORONTO,M1L
9017311,WALTER PERRY JR. P.S.,"45 FALMOUTH AVE, SCARBOROUGH, ON M1K, CANADA",45 FALMOUTH AVE,SCARBOROUGH,TORONTO,M1K
10516998,C.C. LOUNGE,"45 FRONT ST E, TORONTO, ON M5E 1B3, CANADA",45 FRONT ST E,METRO TORONTO,TORONTO,M5E 1B3
9003141,CENTRE FOR EARLY CHILDHOOD EDUCATION,"45 GOLFDOWN DR, ETOBICOKE, ON M9W, CANADA",45 GOLFDOWN DR,ETOBICOKE,TORONTO,M9W
10475472,The Elms Public School Snack Program,"45 GOLFDOWN DR, ETOBICOKE, ON M9W, CANADA",45 GOLFDOWN DR,ETOBICOKE,TORONTO,M9W
9031894,ARMENIAN COMMUNITY CENTRE,"45 HALLCROWN PL, NORTH YORK, ON M2J 4Y4, CANADA",45 HALLCROWN PL,NORTH YORK,TORONTO,M2J 4Y4
10549848,ARS NURSERY,"45 HALLCROWN PL, NORTH YORK, ON M2J 4Y4, CANADA",45 HALLCROWN PL,NORTH YORK,TORONTO,M2J 4Y4
9002340,THE ROYAL CANADIAN LEGION,"45 LAWSON RD, SCARBOROUGH, ON M1C 2J1, CANADA",45 LAWSON RD,SCARBOROUGH,TORONTO,M1C 2J1
10372473,ALBION HEIGHTS AFTER,"45 LYNMONT RD, ETOBICOKE, ON M9V 3W9, CANADA",45 LYNMONT RD,ETOBICOKE,TORONTO,M9V 3W9
10392380,SO GOOD EGGS WHOLESALE LTD.,"45 MIDWEST RD, SCARBOROUGH, ON M1P 3A9, CANADA",45 MIDWEST RD,SCARBOROUGH,TORONTO,M1P 3A9
10554390,MONSIGNOR FRASER COLLEGE,"45 NORFINCH DR, NORTH YORK, ON M3N 1W8, CANADA",45 NORFINCH DR,NORTH YORK,TORONTO,M3N 1W8
9031528,CHEESE BOUTIQUE,"45 RIPLEY AVE, TORONTO, ON M6S 3P2, CANADA",45 RIPLEY AVE,METRO TORONTO,TORONTO,M6S 3P2
10400346,YOGEN FRUZ,"45 SHEPPARD AVE E, NORTH YORK, ON M2N 5N1, CANADA",45 SHEPPARD AVE E,NORTH YORK,TORONTO,M2N 5N1
9002207,CAFE NICOLE,"45 THE ESPLANADE, TORONTO, ON M5E 1W2, CANADA",45 THE ESPLANADE,METRO TORONTO,TORONTO,M5E 1W2
9003452,COMMERCIAL BAKERIES,"45 TORBARRIE RD, NORTH YORK, ON M3L 1G5, CANADA",45 TORBARRIE RD,NORTH YORK,TORONTO,M3L 1G5
9024430,COMMERCIAL BAKERIES,"45 TORBARRIE RD, NORTH YORK, ON M3L 1G5, CANADA",45 TORBARRIE RD,NORTH YORK,TORONTO,M3L 1G5
9032237,INSTITUTE OF CHILD STUDY AFTER SCHOOL DAYCARE,"45 WALMER RD, TORONTO, ON M5R 2X2, CANADA",45 WALMER RD,METRO TORONTO,TORONTO,M5R 2X2
9017520,WILLOW PARK JUNIOR SNACK PROGRAM,"45 WINDOVER DR, SCARBOROUGH, ON M1G 1P1, CANADA",45 WINDOVER DR,SCARBOROUGH,TORONTO,M1G 1P1
10348035,PANCHAVATI SUPERMARKETS,"45 WOODBINE DOWNS BLVD, ETOBICOKE, ON M9W 6N5, CANADA",45 WOODBINE DOWNS BLVD,ETOBICOKE,TORONTO,M9W 6N5
10424392,TAVORA PORTUGESE SEA PRODUCTS,"450 ALLIANCE AVE, YORK, ON M6N 2H8, CANADA",450 ALLIANCE AVE,YORK,TORONTO,M6N 2H8
9421520,COUNTRY STYLE HUNGARIAN RESTAURANT,"450 BLOOR ST W, TORONTO, ON M5S 1X8, CANADA",450 BLOOR ST W,METRO TORONTO,TORONTO,M5S 1X8
10490959,THE BAGEL HOUSE,"450 EGLINTON AVE W, TORONTO, ON M5N 1A5, CANADA",450 EGLINTON AVE W,METRO TORONTO,TORONTO,M5N 1A5
10476129,Ya Ya Foods Corp.,"450 KIPLING AVE, ETOBICOKE, ON M8Z 5E7, CANADA",450 KIPLING AVE,ETOBICOKE,TORONTO,M8Z 5E7
9065174,COLLEGE FALAFEL,"450 OSSINGTON AVE, TORONTO, ON M6G 3T2, CANADA",450 OSSINGTON AVE,METRO TORONTO,TORONTO,M6G 3T2
10528963,450 MINIMART,"450 PARLIAMENT ST, TORONTO, ON M5A 3A2, CANADA",450 PARLIAMENT ST,METRO TORONTO,TORONTO,M5A 3A2
9011056,NORTH PARK NURSING HOME LTD- KITCHEN,"450 RUSTIC RD, TORONTO, ON M6L, CANADA",450 RUSTIC RD,NORTH YORK,TORONTO,M6L
10439678,PRAGUE RESTAURANT,"450 SCARBOROUGH GOLF CLUB RD, SCARBOROUGH, ON M1G, CANADA",450 SCARBOROUGH GOLF CLUB RD,SCARBOROUGH,TORONTO,M1G
9000720,APPLEWOOD HOMESTEAD,"450 THE WEST MALL, ETOBICOKE, ON M9C 1E9, CANADA",450 THE WEST MALL,ETOBICOKE,TORONTO,M9C 1E9
10554968,RITZ CARIBBEAN FOOD,"450 YONGE ST, TORONTO, ON M4Y 1W9, CANADA",450 YONGE ST,METRO TORONTO,TORONTO,M4Y 1W9
9014643,STARBUCKS COFFEE CO,"450 YONGE ST, TORONTO, ON M4Y 1W9, CANADA",450 YONGE ST,METRO TORONTO,TORONTO,M4Y 1W9
10583164,The Captain's Boil,"4501 SHEPPARD AVE E, SCARBOROUGH, ON M1S, CANADA",4501 SHEPPARD AVE E,SCARBOROUGH,TORONTO,M1S
10267698,BROOKVIEW NUTRITION PROGRAM,"4505 JANE ST, NORTH YORK, ON M3N 2K7, CANADA",4505 JANE ST,NORTH YORK,TORONTO,M3N 2K7
10546766,KAWA SUSHI,"451 CHURCH ST, TORONTO, ON M4Y 2C5, CANADA",451 CHURCH ST,METRO TORONTO,TORONTO,M4Y 2C5
10582101,GARNI BAKERY,"451 MCNICOLL AVE, NORTH YORK, ON M2H 2C9, CANADA",451 MCNICOLL AVE,NORTH YORK,TORONTO,M2H 2C9
10257336,PIZZA NOVA,"4516 KINGSTON RD, SCARBOROUGH, ON M1E 2N8, CANADA",4516 KINGSTON RD,SCARBOROUGH,TORONTO,M1E 2N8
10545375,KINGSTON GOURMET,"452 KINGSTON RD, TORONTO, ON M4L 1V3, CANADA",452 KINGSTON RD,METRO TORONTO,TORONTO,M4L 1V3
10316108,BULK BARN,"4525 KINGSTON RD, SCARBOROUGH, ON M1E 2P1, CANADA",4525 KINGSTON RD,SCARBOROUGH,TORONTO,M1E 2P1
10352255,BOOSTER JUICE,"4525 KINGSTON RD, SCARBOROUGH, ON M1E 2P1, CANADA",4525 KINGSTON RD,SCARBOROUGH,TORONTO,M1E 2P1
10337716,M & M  MEAT SHOPS,"4525 KINGSTON RD, SCARBOROUGH, ON M1E 2P1, CANADA",4525 KINGSTON RD,SCARBOROUGH,TORONTO,M1E 2P1
10577534,Karl Sports Bar & Grill,"4528 KINGSTON RD, SCARBOROUGH, ON M1E 2N8, CANADA",4528 KINGSTON RD,SCARBOROUGH,TORONTO,M1E 2N8
10526821,FANCY FRANKS GOURMET HOTDOGS,"453 QUEEN ST E, TORONTO, ON M5A 1T6, CANADA",453 QUEEN ST W,METRO TORONTO,TORONTO,M5A 1T6
10460040,UNIVERSITY CITY YMCA CHILDCARE,"453 SENTINEL RD, NORTH YORK, ON M3J 2T6, CANADA",453 SENTINEL RD,NORTH YORK,TORONTO,M3J 2T6
9016346,TIMEHRI RESTAURANT,"4531 SHEPPARD AVE E, SCARBOROUGH, ON M1S, CANADA",4531 SHEPPARD AVE E,SCARBOROUGH,TORONTO,M1S
9008744,LE SPOT BILLIARDS,"4531 SHEPPARD AVE E, SCARBOROUGH, ON M1S, CANADA",4531 SHEPPARD AVE E,SCARBOROUGH,TORONTO,M1S
10519216,Peking Gardens,"4532 KINGSTON RD, SCARBOROUGH, ON M1E 2N9, CANADA",4532 KINGSTON RD,SCARBOROUGH,TORONTO,M1E 2N9
9016884,UNICORN D.C.C. (TORONTO INC.),"454 AVENUE RD, TORONTO, ON M4V 2J1, CANADA",454 AVENUE RD,METRO TORONTO,TORONTO,M4V 2J1
9016901,COLLEGE STREET UNITED CHURCH,"454 COLLEGE ST, TORONTO, ON M6G 1A1, CANADA",454 COLLEGE ST,METRO TORONTO,TORONTO,M6G 1A1
10390479,THE HOUSE ON PARLIAMENT,"454 PARLIAMENT ST, TORONTO, ON M5A 3A2, CANADA",454 PARLIAMENT ST,METRO TORONTO,TORONTO,M5A 3A2
10540321,PRESTIGE RESTAURANT,"4544 DUFFERIN ST, TORONTO, ON M3H, CANADA",4544 DUFFERIN ST,NORTH YORK,TORONTO,M3H
10281844,SUBWAY,"4545 KINGSTON RD, SCARBOROUGH, ON M1E, CANADA",4545 KINGSTON RD,SCARBOROUGH,TORONTO,M1E
10364429,VERSA LOGISTICS CANADA INC.,"4545 STEELES AVE W, NORTH YORK, ON M9L 1X2, CANADA",4545 STEELES AVE W,NORTH YORK,TORONTO,M9L 1X2
10546435,Hakka,"4549 KINGSTON RD, SCARBOROUGH, ON M1E, CANADA",4549 KINGSTON RD,SCARBOROUGH,TORONTO,M1E
10555821,FRING'S,"455 KING ST W, TORONTO, ON M5V 1K4, CANADA",455 KING ST W,METRO TORONTO,TORONTO,M5V 1K4
10377958,SHOPPERS CONVENIENCE,"455 PHARMACY AVE, SCARBOROUGH, ON M1L 3G7, CANADA",455 PHARMACY AVE,SCARBOROUGH,TORONTO,M1L 3G7
10328218,ESSO ON THE RUN,"4550 DUFFERIN ST, NORTH YORK, ON M3H 5R9, CANADA",4550 DUFFERIN ST,NORTH YORK,TORONTO,M3H 5R9
10456287,Sunset Grill,"4551 KINGSTON RD, SCARBOROUGH, ON M1E 2P1, CANADA",4551 KINGSTON RD,SCARBOROUGH,TORONTO,M1E 2P1
10499620,G PRASAD CARIBBEAN & ORIENTAL SPECIALTY FOODS,"4559 SHEPPARD AVE E, SCARBOROUGH, ON M1S 1V1, CANADA",4559 SHEPPARD AVE E,SCARBOROUGH,TORONTO,M1S 1V1
9010067,MEZES,"456 DANFORTH AVE, TORONTO, ON M4K 1P4, CANADA",456 DANFORTH AVE,METRO TORONTO,TORONTO,M4K 1P4
10572014,LA CUBANA SUPERMARKET,"456 OAKWOOD AVE, YORK, ON M6E 2W5, CANADA",456 OAKWOOD AVE,YORK,TORONTO,M6E 2W5
10510821,HULA GIRL,"456 OSSINGTON AVE, TORONTO, ON M6G 3T2, CANADA",456 OSSINGTON AVE,METRO TORONTO,TORONTO,M6G 3T2
10300225,TONINO MEATS,"457 ROGERS RD, YORK, ON M6M 1A6, CANADA",457 ROGERS RD,YORK,TORONTO,M6M 1A6
10535851,SMOKE'S POUTINE,"457 SPADINA AVE, TORONTO, ON M5S 2G7, CANADA",457 SPADINA AVE,METRO TORONTO,TORONTO,M5S 2G7
10367337,PETRO CANADA,"4575 STEELES AVE E, SCARBOROUGH, ON M1V, CANADA",4575 STEELES AVE E,SCARBOROUGH,TORONTO,M1V
10215547,CALEDONIA SUPERMARKET,"458 CALEDONIA RD, YORK, ON M6E 4T8, CANADA",458 CALEDONIA RD,YORK,TORONTO,M6E 4T8
10248191,BANAHAW FOODMART,"458 DAWES RD, EAST YORK, ON M4B 2E9, CANADA",458 DAWES RD,EAST YORK,TORONTO,M4B 2E9
10478109,SUBWAY,"458 SPADINA AVE, TORONTO, ON M5T 2G8, CANADA",458 SPADINA AVE,METRO TORONTO,TORONTO,M5T 2G8
10441561,DRUXY'S FAMOUS DELI,"4580 DUFFERIN ST, NORTH YORK, ON M3H 5Y2, CANADA",4580 DUFFERIN ST,NORTH YORK,TORONTO,M3H 5Y2
10344665,PROSSERMAN SCHOOL & DAYCARE,"4588 BATHURST ST, NORTH YORK, ON M2R 1W6, CANADA",4588 BATHURST ST,NORTH YORK,TORONTO,M2R 1W6
10431317,ALPHABET KIDS,"4588 BATHURST ST, NORTH YORK, ON M2R 1W6, CANADA",4588 BATHURST ST,NORTH YORK,TORONTO,M2R 1W6
10529041,KINTARO IZAKAYA,"459 CHURCH ST, TORONTO, ON M4Y 2C5, CANADA",459 CHURCH ST,METRO TORONTO,TORONTO,M4Y 2C5
9007867,JOHN A. LESLE CHILDCARE  SCARBOROUGH,"459 MIDLAND AVE, SCARBOROUGH, ON M1N 4A6, CANADA",459 MIDLAND AVE,SCARBOROUGH,TORONTO,M1N 4A6
10515232,WAHLBURGERS,"46 BLUE JAYS WAY, TORONTO, ON M5V 2G3, CANADA",46 BLUE JAYS WAY,METRO TORONTO,TORONTO,M5V 2G3
10574909,BAPS SHAYONA,"46 CLAIREVILLE DR, ETOBICOKE, ON M9W 5T9, CANADA",46 CLAIREVILLE DR,ETOBICOKE,TORONTO,M9W 5T9
9008213,KIDS HAVEN COMMUNITY CHILD CARE,"46 CRESTHAVEN DR, NORTH YORK, ON M2H 1L9, CANADA",46 CRESTHAVEN DR,NORTH YORK,TORONTO,M2H 1L9
10230727,STEVAG RESTAURANT & BAR,"46 EDDYSTONE AVE, NORTH YORK, ON M3N 1H7, CANADA",46 EDDYSTONE AVE,NORTH YORK,TORONTO,M3N 1H7
10497076,SPEDUCCI MERCATTO,"46 MILFORD AVE, NORTH YORK, ON M6M 2V8, CANADA",46 MILFORD AVE,NORTH YORK,TORONTO,M6M 2V8
10543499,MIMICO MONTESSORI SCHOOL,"46 MIMICO AVE, ETOBICOKE, ON M8V 1R1, CANADA",46 MIMICO AVE,ETOBICOKE,TORONTO,M8V 1R1
